winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential, winner
0.803597724067,0.454838159408,0,58.2810700045,2.0,2.0,4,?,1.0,2.0,1,66.0,65.0,?
0.238927396373,0.621402510874,1,68.7146415834,2.0,1.0,1,2,1.0,1.0,0,25.0,10.0,?
0.494077653731,0.634433356077,1,66.7229501776,-1.0,3.0,3,2,1.0,3.0,1,58.0,46.0,?
0.590846647135,0.745681613164,1,68.8006121574,2.0,1.0,5,2,2.0,3.0,0,66.0,?,?
0.505601491986,0.512910581457,?,67.99337776,2.0,0.0,?,1,?,3.0,1,67.0,27.0,?
0.757824247443,0.411196825881,-1,66.5677234723,1.0,1.0,2,4,2.0,3.0,1,24.0,23.0,?
0.366007517001,0.290062510225,-1,77.6033107703,0.0,1.0,1,3,4.0,1.0,0,64.0,50.0,?
0.484742603289,0.481664950671,1,59.2978147007,2.0,1.0,2,?,4.0,1.0,0,81.0,80.0,?
0.417295289929,0.15873541285,-1,?,1.0,0.0,5,5,2.0,3.0,1,57.0,24.0,?
0.327304223665,0.357546170207,-1,62.7079684434,?,3.0,2,4,1.0,2.0,1,69.0,?,?
0.751416879463,0.150103300661,0,77.6454459628,0.0,?,5,4,1.0,3.0,1,62.0,39.0,?
0.237215374182,0.551628157002,1,51.5968713444,1.0,1.0,2,5,4.0,4.0,0,62.0,59.0,?
0.219568925243,?,1,66.7071579589,1.0,2.0,3,3,3.0,2.0,1,77.0,20.0,?
0.600351301623,0.0507335197656,0,74.2671779444,2.0,3.0,3,4,3.0,2.0,1,53.0,51.0,?
0.563637058628,0.21554342284,0,74.2649559731,0.0,0.0,2,4,3.0,1.0,0,62.0,56.0,?
0.865287826432,0.597172612734,0,63.9148550314,1.0,1.0,4,5,5.0,4.0,0,63.0,30.0,?
0.722030639502,0.17204610248,1,71.7677498503,2.0,0.0,3,1,2.0,0.0,0,?,78.0,?
0.598713697707,0.588394847165,0,61.1912372376,2.0,2.0,2,1,3.0,4.0,0,91.0,17.0,?
?,0.519231321858,-1,62.262817643,1.0,2.0,1,2,4.0,2.0,1,66.0,49.0,?
0.689737144403,0.565915138224,1,58.1591583802,1.0,2.0,5,2,4.0,2.0,0,23.0,51.0,?
0.315024983022,0.446907043745,-1,72.7016471138,0.0,1.0,?,1,2.0,4.0,0,62.0,85.0,?
0.591701356586,0.487105218487,1,72.6929581787,3.0,1.0,2,5,4.0,2.0,0,36.0,30.0,?
0.526752970064,0.184879846702,1,65.3902754104,1.0,4.0,1,4,3.0,2.0,0,9.0,84.0,?
?,0.734660252883,1,63.4984674517,0.0,1.0,4,4,3.0,2.0,1,50.0,36.0,?
0.493749779019,0.115590237185,?,62.4987932369,1.0,0.0,?,1,5.0,4.0,0,-1.0,51.0,?
0.394738961235,0.252903411553,-1,72.5831517583,1.0,4.0,5,5,2.0,3.0,1,65.0,9.0,?
0.455796655075,0.373767717651,1,64.1882887864,2.0,2.0,3,2,5.0,?,1,?,62.0,?
0.481531516619,0.699252527536,0,53.2788425893,2.0,2.0,4,2,3.0,3.0,0,29.0,31.0,?
0.555021214111,0.748283133607,0,70.1161994746,0.0,3.0,1,4,3.0,2.0,0,28.0,38.0,?
0.60863842516,0.198839867482,-1,63.3013742136,1.0,1.0,5,3,4.0,2.0,1,63.0,53.0,?
0.550960501184,0.109378165596,1,73.3791394024,3.0,1.0,3,3,3.0,3.0,0,?,53.0,?
?,?,-1,?,1.0,2.0,1,1,3.0,5.0,0,44.0,20.0,?
0.0210158734299,0.30130806046,0,65.1551562764,?,3.0,2,2,3.0,?,0,16.0,84.0,?
0.613728928908,0.702872007071,0,74.0975662469,3.0,0.0,3,4,1.0,2.0,0,60.0,51.0,?
0.649254764182,0.422628225841,?,67.0745749932,1.0,1.0,5,2,2.0,2.0,0,22.0,83.0,?
0.65215306131,0.397496111724,1,57.5219852959,1.0,?,4,5,2.0,2.0,1,96.0,46.0,?
0.577621189343,0.41841127055,0,44.6734750796,?,2.0,2,3,3.0,4.0,0,25.0,63.0,?
0.361471664055,0.759604785062,-1,66.7377350918,1.0,1.0,4,5,4.0,2.0,0,-1.0,?,?
0.534538358836,0.527015793934,0,59.8708320636,1.0,1.0,1,4,2.0,2.0,0,69.0,?,?
0.0748145998782,0.260402455897,0,73.1096739404,1.0,1.0,2,3,?,2.0,1,?,36.0,?
0.804993008295,0.118762150008,0,70.8538589484,0.0,2.0,1,1,3.0,1.0,1,28.0,16.0,?
0.461680280154,?,1,80.029385408,3.0,2.0,4,5,4.0,2.0,0,30.0,90.0,?
0.0167202556897,0.489635810386,0,54.3109896443,2.0,2.0,5,1,1.0,1.0,0,24.0,55.0,?
0.527958029733,0.852544860157,0,71.1654137597,2.0,2.0,5,5,2.0,2.0,1,54.0,43.0,?
0.962446958917,0.863754260633,0,65.2760054926,0.0,1.0,1,1,4.0,?,1,56.0,53.0,?
0.655949254173,0.400665864824,1,55.0213718661,1.0,0.0,2,5,2.0,2.0,1,82.0,68.0,?
0.199929530349,0.569530611298,1,69.8032229705,3.0,1.0,5,4,5.0,3.0,0,?,37.0,?
0.791277530239,0.391343805479,1,75.3999027658,1.0,2.0,3,5,2.0,2.0,1,72.0,36.0,?
0.0568676687613,0.143378635098,1,60.0945328562,2.0,2.0,1,3,2.0,4.0,1,48.0,50.0,?
0.522926030383,0.245144764342,0,62.7542830426,0.0,0.0,2,4,1.0,2.0,1,?,?,?
0.621786794144,0.882688232768,1,65.5426794425,0.0,2.0,1,2,3.0,2.0,1,55.0,42.0,?
0.557617270943,0.440138153106,-1,60.4216852675,0.0,2.0,3,5,2.0,3.0,1,18.0,56.0,?
0.835339135631,0.458912130778,1,64.8700413012,1.0,0.0,3,4,2.0,2.0,0,77.0,27.0,?
0.765244078901,0.585496751806,0,54.9468333994,2.0,1.0,4,1,3.0,3.0,0,70.0,52.0,?
0.336493037792,0.379536825726,?,68.24315405,3.0,0.0,5,5,3.0,?,0,45.0,49.0,?
0.237050880527,0.465111101977,0,61.0948765003,1.0,1.0,5,3,1.0,2.0,1,33.0,53.0,?
0.506941092828,0.432172871299,-1,62.4435093286,1.0,1.0,5,1,3.0,3.0,?,61.0,49.0,?
0.513490862907,0.657612204009,0,66.1431039854,1.0,2.0,1,2,2.0,2.0,0,66.0,69.0,?
0.538015829139,0.254194440603,-1,63.6670859291,0.0,1.0,2,1,2.0,1.0,1,?,31.0,?
0.506862496914,0.73239827193,1,66.645288993,1.0,2.0,2,4,1.0,1.0,1,104.0,37.0,?
0.539579925139,0.166375753207,1,57.5807389567,2.0,?,2,3,3.0,3.0,0,33.0,18.0,?
0.642499106647,0.115361768919,0,74.9128655538,0.0,1.0,4,4,?,3.0,1,23.0,71.0,?
0.853245292873,0.741017605933,1,54.8906015804,3.0,2.0,2,4,2.0,2.0,0,26.0,59.0,?
0.544078207593,0.787183972319,?,65.3770600453,?,0.0,5,3,2.0,2.0,1,44.0,53.0,?
0.154418430398,0.698292974052,-1,?,1.0,1.0,5,2,2.0,3.0,1,27.0,36.0,?
0.787673932367,?,1,56.7908819692,4.0,2.0,4,5,3.0,2.0,1,86.0,40.0,?
0.766419197419,0.518703227896,1,63.9293800185,?,3.0,2,2,2.0,0.0,1,42.0,26.0,?
0.676488895551,0.524039130334,0,56.2443476086,-1.0,1.0,3,3,3.0,2.0,0,28.0,27.0,?
0.134704773406,0.535365904464,0,72.385415019,1.0,1.0,4,1,1.0,2.0,1,33.0,44.0,?
0.418038942824,-0.032260161524,1,69.0466023451,2.0,4.0,1,4,2.0,2.0,0,60.0,22.0,?
0.405352400307,0.365301154208,-1,56.0639618957,2.0,1.0,3,5,1.0,4.0,1,?,60.0,?
0.556639128949,0.646262553647,1,73.1288136596,1.0,0.0,?,1,?,1.0,1,?,54.0,?
0.234401938661,0.674497224837,-1,72.2179054564,3.0,2.0,5,5,3.0,2.0,0,37.0,56.0,?
0.659304659941,1.04335355204,0,69.3089458059,3.0,3.0,4,3,1.0,?,1,27.0,19.0,?
0.157656829284,0.612193379931,-1,72.4589540715,3.0,0.0,4,?,3.0,4.0,0,35.0,82.0,?
0.53728573476,0.271654895169,1,57.3730975731,2.0,2.0,2,1,2.0,2.0,0,33.0,67.0,?
0.430647445299,0.621603519301,1,52.4508429953,0.0,1.0,?,?,3.0,1.0,0,69.0,15.0,?
0.426563108701,0.663769754027,-1,69.9617527852,2.0,2.0,2,5,?,1.0,0,52.0,43.0,?
0.807363602147,?,0,67.8650019859,3.0,2.0,3,3,4.0,2.0,1,51.0,28.0,?
0.328997275624,0.577195780016,0,74.4168817757,3.0,1.0,1,5,4.0,2.0,0,69.0,28.0,?
0.575168014298,0.63045685948,0,61.6299891239,3.0,2.0,1,3,1.0,2.0,1,64.0,19.0,?
0.394440246934,0.16504012485,-1,69.2016094988,1.0,1.0,4,5,3.0,?,0,82.0,46.0,?
0.67467205909,0.710012350902,1,68.7723336091,1.0,2.0,1,2,4.0,3.0,1,27.0,43.0,?
0.604215112742,0.403632141381,0,67.4122015621,1.0,2.0,4,3,3.0,2.0,1,72.0,59.0,?
0.560084746043,0.566141230929,-1,67.7108785605,0.0,2.0,4,1,1.0,2.0,1,90.0,51.0,?
0.370863800832,0.791350851449,-1,55.3373429201,3.0,1.0,4,3,4.0,2.0,0,85.0,47.0,?
0.904070273799,0.258840166073,-1,?,2.0,3.0,4,4,2.0,2.0,0,26.0,43.0,?
0.802577284775,0.444388768229,0,56.1627967644,2.0,-2.0,1,1,4.0,2.0,0,-5.0,43.0,?
0.52258405425,0.78679611639,0,67.8350465787,0.0,1.0,5,3,2.0,3.0,1,31.0,70.0,?
0.629498253279,0.729336978803,0,52.6874632356,2.0,3.0,5,4,2.0,2.0,?,39.0,52.0,?
0.628244058083,0.380616330031,-1,56.8158699197,2.0,1.0,2,4,2.0,3.0,0,?,92.0,?
0.75354615836,0.302722074446,-1,65.8603836495,1.0,2.0,5,3,3.0,4.0,0,64.0,42.0,?
0.535283167592,?,1,59.8379326317,1.0,2.0,2,5,?,1.0,1,?,45.0,?
0.842280702159,0.704660470368,-1,57.9845675552,-1.0,2.0,5,4,2.0,2.0,1,20.0,52.0,?
0.211277231737,0.291950572604,0,60.0132577955,1.0,-1.0,5,5,2.0,2.0,0,?,22.0,?
0.661660404219,0.652282597952,0,61.2618830288,2.0,1.0,2,1,1.0,3.0,1,58.0,51.0,?
0.211193155183,0.48198749528,0,62.4050223509,3.0,2.0,3,4,2.0,3.0,1,27.0,75.0,?
0.519295568176,0.494977744282,-1,?,3.0,3.0,5,1,5.0,2.0,1,47.0,47.0,?
0.494704988626,1.08019799508,-1,68.3584414025,1.0,2.0,5,3,4.0,3.0,1,15.0,24.0,?
0.276416381347,0.28904270426,-1,66.2062639009,?,2.0,4,1,3.0,4.0,0,50.0,61.0,?
0.885642124068,0.344689141376,-1,59.0447555265,1.0,2.0,4,5,1.0,3.0,0,50.0,-9.0,?
0.536639604113,0.581357111436,-1,71.4480022572,1.0,2.0,3,1,3.0,2.0,?,38.0,72.0,?
0.391309702907,0.521744718003,0,58.93233176,1.0,-1.0,2,1,3.0,3.0,0,2.0,37.0,?
0.36042054206,0.289545667105,0,61.7483525249,3.0,1.0,3,?,4.0,2.0,0,69.0,42.0,?
0.540724931982,0.297467752563,1,73.2213407014,1.0,1.0,4,5,2.0,2.0,0,36.0,65.0,?
0.141007819622,0.161070151968,-1,56.7738068425,-1.0,2.0,1,4,2.0,3.0,?,36.0,13.0,?
0.549918906286,0.272460194991,-1,51.3209787755,2.0,2.0,4,4,4.0,4.0,0,12.0,70.0,?
0.449050611859,0.703911459662,-1,71.8699896349,1.0,1.0,3,4,2.0,1.0,?,47.0,81.0,?
0.684150892736,0.591320899126,0,70.2278748259,1.0,3.0,5,2,2.0,2.0,1,58.0,44.0,?
0.715510218234,0.725744490456,0,61.8091644218,1.0,2.0,2,2,6.0,3.0,0,?,75.0,?
0.453764796265,0.408969305608,0,63.2335758711,0.0,2.0,?,3,2.0,2.0,1,84.0,4.0,?
0.576652669303,0.7126059362,-1,73.2203628013,1.0,0.0,5,4,2.0,3.0,1,60.0,40.0,?
0.321586973031,0.293539302018,-1,58.8165718179,1.0,2.0,?,4,2.0,2.0,0,56.0,38.0,?
0.216131959395,?,0,?,1.0,2.0,2,4,3.0,2.0,0,67.0,42.0,?
0.321856001991,0.558160147373,1,?,4.0,?,4,2,4.0,1.0,0,72.0,80.0,?
0.507696929366,?,1,56.5912344147,0.0,2.0,4,4,?,2.0,0,71.0,68.0,?
0.17657643434,0.0477100763652,-1,55.7794684589,4.0,2.0,5,4,3.0,1.0,0,67.0,24.0,?
0.389116832691,0.597689045171,1,57.863460289,1.0,3.0,4,4,2.0,5.0,0,46.0,56.0,?
0.546415259815,0.508712546672,1,57.4670662725,0.0,1.0,4,3,3.0,3.0,1,47.0,51.0,?
0.291748052374,0.31304722658,0,47.6940709753,2.0,2.0,5,3,0.0,2.0,1,35.0,50.0,?
0.272476266726,0.351606923561,-1,62.3981099509,3.0,1.0,4,4,3.0,3.0,1,43.0,41.0,?
0.594088537014,0.402038550885,1,?,3.0,3.0,5,1,3.0,2.0,0,35.0,71.0,?
0.875833972987,0.315139742191,0,58.5491275709,?,1.0,2,3,2.0,3.0,1,37.0,20.0,?
0.770441734425,0.765767726411,0,54.3171360352,2.0,3.0,?,3,3.0,3.0,1,9.0,25.0,?
0.724266443158,0.19851504819,1,55.7818689494,2.0,1.0,4,4,2.0,0.0,1,10.0,32.0,?
0.279966224889,0.466426200423,-1,75.4821871159,0.0,1.0,2,2,1.0,1.0,0,42.0,65.0,?
1.0225982788,0.616148072622,-1,61.2230778232,2.0,2.0,1,2,2.0,2.0,0,41.0,54.0,?
0.461585549821,0.354273853573,1,73.4668756217,?,1.0,?,4,2.0,3.0,1,50.0,49.0,?
0.324150231692,0.549060674903,0,51.1242089559,1.0,3.0,4,2,1.0,3.0,0,43.0,33.0,?
0.423049631633,0.656322354273,0,72.2692856382,1.0,1.0,1,4,4.0,1.0,0,21.0,28.0,?
0.753363852232,0.406553498243,0,69.6993361676,0.0,3.0,4,4,6.0,2.0,1,45.0,40.0,?
0.565694526974,0.511711127044,1,62.0610115832,1.0,2.0,5,4,1.0,3.0,1,48.0,11.0,?
0.323943740169,0.350793312291,-1,79.6546992794,3.0,0.0,4,4,3.0,4.0,1,71.0,56.0,?
?,0.574188253807,0,?,2.0,0.0,?,2,4.0,1.0,0,65.0,37.0,?
0.349501119525,0.22093869471,0,62.1218312655,3.0,3.0,4,3,1.0,1.0,1,5.0,47.0,?
0.471188234183,0.705652529745,0,66.7076921384,3.0,1.0,?,5,4.0,3.0,0,70.0,33.0,?
0.415961432635,0.500439837589,?,66.375093245,0.0,2.0,2,4,2.0,?,1,75.0,54.0,?
0.120076132635,0.47819947364,0,54.3726819371,1.0,1.0,4,2,4.0,3.0,0,?,70.0,?
0.967258678891,0.529948669885,0,59.8184038642,0.0,3.0,5,3,2.0,2.0,1,38.0,58.0,?
0.303789254771,0.366633923678,-1,56.7183602931,2.0,2.0,2,3,2.0,3.0,0,53.0,19.0,?
0.475340745499,0.461840010197,?,67.6389826937,1.0,1.0,3,3,2.0,2.0,1,44.0,60.0,?
0.631892551776,0.416072027765,0,60.2075482428,3.0,2.0,3,1,3.0,4.0,0,45.0,54.0,?
0.332322990393,0.537495508418,1,94.2076412235,1.0,1.0,5,3,3.0,4.0,0,90.0,70.0,?
0.375878072606,0.456230967515,-1,63.7220804357,0.0,0.0,5,5,2.0,5.0,1,68.0,84.0,?
0.838059177207,-0.00431852361806,-1,?,1.0,1.0,?,5,1.0,3.0,?,26.0,17.0,?
0.861814461017,0.759897860299,-1,63.7627672283,1.0,2.0,5,3,2.0,2.0,0,52.0,51.0,?
?,0.532599241315,-1,66.081036356,?,1.0,2,1,4.0,2.0,0,47.0,113.0,?
0.349660016898,0.89247349151,1,73.0901401614,0.0,?,?,4,3.0,3.0,1,38.0,79.0,?
0.618710207608,0.35240171911,0,73.4922788607,2.0,2.0,4,5,0.0,1.0,0,39.0,64.0,?
0.861058362186,0.422668214162,0,62.238667211,2.0,4.0,5,2,2.0,2.0,1,45.0,66.0,?
0.77211749101,0.740847235118,0,71.4097809093,1.0,3.0,?,1,2.0,3.0,1,74.0,37.0,?
0.700376092402,0.692388425074,0,71.2099387311,1.0,0.0,4,3,?,3.0,0,75.0,62.0,?
0.35972705047,0.502871947612,-1,67.7204023971,1.0,2.0,2,4,4.0,2.0,1,?,71.0,?
0.320848248484,0.481534867895,-1,62.7134657862,3.0,1.0,5,4,2.0,3.0,0,53.0,54.0,?
0.721569174851,0.669288898906,0,65.3574727243,1.0,2.0,4,5,2.0,2.0,0,36.0,46.0,?
0.303974192071,0.473679481828,0,66.3909850646,1.0,3.0,5,3,2.0,3.0,0,56.0,60.0,?
0.409029759707,0.597952478313,-1,68.2083198944,3.0,2.0,?,5,3.0,3.0,1,64.0,56.0,?
0.49220219785,0.30885619051,1,68.4183958043,2.0,2.0,2,4,1.0,2.0,0,45.0,73.0,?
0.439233718799,0.468886984488,-1,84.6180553388,?,1.0,?,2,2.0,3.0,1,41.0,41.0,?
0.404211533376,0.49914148955,1,58.3728694439,2.0,2.0,1,3,4.0,3.0,1,61.0,30.0,?
0.365338789901,0.98542626723,?,67.6669556423,2.0,1.0,3,5,2.0,2.0,1,45.0,48.0,?
0.91834073858,0.646147900395,0,71.2743115484,1.0,1.0,2,4,2.0,1.0,0,?,43.0,?
0.366195381019,0.353470500554,-1,62.0049887075,0.0,0.0,1,4,2.0,3.0,0,44.0,72.0,?
0.747372501558,0.747162006611,1,67.8815760473,1.0,0.0,?,4,4.0,4.0,1,48.0,72.0,?
0.412131678111,0.507405897679,0,53.8519407625,2.0,3.0,2,5,1.0,3.0,0,58.0,63.0,?
0.514731561945,?,-1,63.8109291232,1.0,1.0,3,5,2.0,3.0,0,81.0,35.0,?
0.370386261856,0.318896203568,0,69.1176713124,1.0,2.0,2,2,3.0,3.0,0,71.0,23.0,?
0.442450146099,0.642704503128,0,53.2997669674,2.0,0.0,5,3,3.0,3.0,1,53.0,112.0,?
0.532004356614,0.808184681587,0,78.5482033871,?,1.0,5,5,2.0,3.0,0,28.0,48.0,?
0.579049150522,0.475686994758,1,71.7256289363,1.0,1.0,4,1,4.0,3.0,0,67.0,41.0,?
0.475144098668,0.405407862766,-1,?,2.0,1.0,2,4,3.0,2.0,1,77.0,60.0,?
0.641558368355,?,1,62.5120365412,?,0.0,3,5,4.0,1.0,0,50.0,49.0,?
0.208448952455,0.179453086163,0,69.412798011,3.0,1.0,3,1,2.0,3.0,0,10.0,73.0,?
0.447595105612,0.150564416919,1,58.6355374471,1.0,0.0,1,4,3.0,1.0,1,52.0,43.0,?
0.429357571596,0.870080904724,1,63.9534453794,3.0,2.0,1,?,4.0,3.0,1,87.0,88.0,?
0.714936442029,0.441175668885,-1,70.2522314681,2.0,3.0,3,5,3.0,3.0,0,22.0,19.0,?
0.871241468991,0.686421837671,-1,67.6327389929,3.0,1.0,2,4,2.0,3.0,1,56.0,23.0,?
0.757393269408,0.104476103999,1,62.5735750722,1.0,3.0,4,3,2.0,3.0,1,60.0,52.0,?
0.0129407306935,0.156013800629,1,78.4142755596,0.0,1.0,3,4,2.0,3.0,0,90.0,12.0,?
0.118092662635,0.216367984248,-1,65.5701300564,1.0,1.0,3,5,1.0,3.0,1,44.0,54.0,?
0.296197487158,0.451504069539,?,63.5499233171,1.0,3.0,3,2,5.0,3.0,1,12.0,78.0,?
0.698963104414,0.489388948862,1,62.7701987795,0.0,2.0,1,3,4.0,3.0,0,?,61.0,?
0.415584115042,0.785040766738,1,77.5971152713,1.0,3.0,1,3,3.0,3.0,0,52.0,12.0,?
0.699688822108,0.423141739562,?,71.1980388484,1.0,0.0,5,3,1.0,2.0,1,51.0,57.0,?
0.773190519156,0.260001900056,0,64.9177392965,2.0,1.0,4,4,2.0,4.0,1,49.0,74.0,?
0.706210058515,0.38002100137,0,58.8329184657,3.0,2.0,4,2,2.0,2.0,?,29.0,30.0,?
0.547239652985,1.00285667615,0,50.5699259898,2.0,2.0,1,5,4.0,4.0,1,92.0,35.0,?
0.522610203971,0.392289210751,-1,59.9160611178,1.0,0.0,2,1,2.0,4.0,1,45.0,26.0,?
0.498949325864,0.516943870244,0,62.4655441056,1.0,2.0,2,2,2.0,1.0,1,65.0,63.0,?
0.166868149292,0.507939793455,1,70.767338998,1.0,0.0,5,2,1.0,2.0,1,?,69.0,?
0.574974004281,0.609010341794,?,67.8683627404,1.0,?,?,4,3.0,4.0,0,60.0,32.0,?
0.178554196812,0.258944269074,0,72.9469568278,-1.0,2.0,4,5,2.0,3.0,0,63.0,53.0,?
0.73299952726,0.568500297638,-1,?,3.0,2.0,5,3,?,2.0,0,29.0,51.0,?
0.506329054394,0.262307500062,0,60.5419475273,1.0,2.0,5,1,2.0,3.0,1,47.0,21.0,?
0.544463544692,0.709215401387,-1,72.5096309149,1.0,1.0,2,3,?,4.0,0,80.0,59.0,?
0.653971756531,0.588243080996,-1,63.8246547949,2.0,3.0,3,2,2.0,2.0,1,30.0,63.0,?
0.818278919893,0.523696811714,0,78.0222759737,1.0,0.0,2,5,2.0,4.0,0,64.0,65.0,?
0.480194378764,0.570903917332,1,55.8095076659,1.0,2.0,2,5,1.0,3.0,0,57.0,77.0,?
0.19933367549,0.470755675652,1,74.198351768,1.0,1.0,5,5,2.0,2.0,0,44.0,38.0,?
0.373890149952,0.419406421198,0,52.8190548478,1.0,1.0,2,1,4.0,0.0,0,54.0,34.0,?
0.634833942144,0.0154167452734,-1,60.508981792,1.0,2.0,4,2,2.0,4.0,1,27.0,36.0,?
0.525510905644,0.512571449277,1,65.6498246232,1.0,2.0,5,2,2.0,2.0,1,41.0,64.0,?
0.414950418259,0.592348950777,1,65.5803037798,1.0,0.0,5,1,3.0,2.0,1,35.0,87.0,?
0.665193387627,0.476482797097,1,62.3871303334,1.0,2.0,4,4,3.0,1.0,0,67.0,29.0,?
0.626340561277,0.781297836546,0,71.0877771578,1.0,2.0,3,1,1.0,1.0,1,?,61.0,?
0.733424216875,0.538266690682,-1,76.5615220704,2.0,2.0,4,4,1.0,1.0,0,47.0,25.0,?
0.418091428611,0.372160076793,1,53.6600078678,2.0,1.0,5,1,3.0,3.0,0,49.0,50.0,?
0.531705768567,0.703615696242,1,73.1721457893,1.0,2.0,1,3,3.0,1.0,0,69.0,39.0,?
0.0436591792786,0.713827972286,1,53.200281621,2.0,1.0,5,1,1.0,2.0,0,34.0,66.0,?
0.568586154822,0.487293664651,0,61.2810842175,?,1.0,2,2,2.0,2.0,1,74.0,64.0,?
0.863633070866,0.517362397409,0,?,?,2.0,4,2,5.0,4.0,1,26.0,79.0,?
0.72189149853,0.929873122296,-1,78.9820619619,1.0,2.0,1,5,3.0,4.0,0,50.0,45.0,?
0.580092215521,0.474367424811,0,67.630519189,?,1.0,3,3,2.0,2.0,1,67.0,13.0,?
0.566989613254,0.604875352033,1,70.8656629438,1.0,1.0,4,3,4.0,3.0,0,60.0,?,?
0.47052997948,0.593036317938,-1,64.6520475552,2.0,1.0,5,3,4.0,3.0,1,78.0,55.0,?
0.384326811561,0.698392426442,1,63.8819276709,3.0,2.0,3,1,3.0,2.0,0,51.0,67.0,?
0.601705073564,0.388744758209,-1,63.3733250024,1.0,1.0,4,1,2.0,1.0,?,60.0,46.0,?
0.385473369077,0.356916697442,-1,71.3927886247,3.0,0.0,2,3,1.0,2.0,0,?,45.0,?
0.242167172528,0.475357922016,0,?,2.0,2.0,1,2,3.0,2.0,?,75.0,62.0,?
0.540277832535,0.365349662741,-1,53.0479387724,0.0,2.0,3,1,3.0,3.0,1,?,61.0,?
0.659876113571,0.877725193146,0,68.739472549,1.0,0.0,1,3,4.0,3.0,1,79.0,?,?
0.483368164684,0.573468982767,-1,67.332818843,1.0,1.0,4,?,3.0,1.0,1,?,42.0,?
0.435614850017,0.728729682965,0,52.2290197434,2.0,1.0,3,3,1.0,4.0,?,32.0,61.0,?
0.534297856649,0.491661603466,-1,70.3946723663,2.0,0.0,2,3,4.0,2.0,1,42.0,37.0,?
0.914556063334,0.524937896479,0,69.3075718332,1.0,3.0,5,5,1.0,?,1,69.0,19.0,?
0.740749670796,0.256859114761,0,62.2156079511,1.0,0.0,3,5,2.0,1.0,0,27.0,55.0,?
